Destiny Calling,James,James Lawrence Gott  Timothy Booth  James Patrick Glennie  Mark Hunter  Saul Davies & David Baynton-Power,The Best of James,,Rock,8589643,230,1,1,9,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,2,03/12/2014 00:04,,,
Out to Get You,James,James Lawrence Gott  Timothy Booth & James Patrick Glennie,The Best of James,,Rock,9463336,266,1,1,10,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Runaground,James,Timothy Booth  Mark Hunter  Saul Davies  David Baynton-Power & James Patrick Glennie,The Best of James,,Rock,9622890,249,1,1,11,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Lose Control,James,James Lawrence Gott  James Patrick Glennie & Timothy Booth,The Best of James,,Rock,8402429,233,1,1,12,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Sometimes,James,James Patrick Glennie  James Lawrence Gott & Timothy Booth,The Best of James,,,10506190,277,1,1,13,18,1998,04/08/2014 00:23,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,5,27/03/2015 01:43,1,19/08/2014 01:53,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:James:The Best of James:13 Sometimes.m4a
How Was It for You?,James,James Patrick Glennie  James Lawrence Gott & Timothy Booth,The Best of James,,Rock,6472700,177,1,1,14,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Seven,James,James Lawrence Gott  James Patrick Glennie & Timothy Booth,The Best of James,,Rock,7555114,199,1,1,15,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Sound (Single Version),James,James Lawrence Gott  Timothy Booth & James Patrick Glennie,The Best of James,,Rock,11328353,298,1,1,16,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Ring the Bells,James,James Lawrence Gott  James Patrick Glennie & Timothy Booth,The Best of James,,Rock,10597679,284,1,1,17,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Hymn from a Village,James,James Lawrence Gott  Timothy Booth  Gavan Michael Whelan  James Patrick Glennie & Paul Gilbertson,The Best of James,,Rock,6512857,172,1,1,18,18,1998,06/01/2015 19:45,09/09/2010 13:30,256,44100,,Purchased AAC audio file,,,,,,,
Young Hearts Wanna Beat On Their Own (Katy Perry vs. The Naked & Famous vs. Robyn vs. Whitney Houston vs. Ke$ha vs. will.i.am),The Jane Doze,,Hits and Mixes,,Mash-Up,8646732,215,,,,,,14/01/2014 16:46,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Jane Doze:Hits and Mixes:Young Hearts Wanna Beat On Their Own (Katy Perry vs. The Naked & Famous vs. Robyn vs. Whitney Houston vs. Ke$ha vs. will.i.am).mp3
Let Go,The Japanese Popstars,Curtis A Jones,Controlling Your Allegiance,,Dance & DJ,10557373,322,1,1,1,12,2011,14/01/2014 16:42,18/06/2014 14:54,254,44100,,MPEG audio file,,Amazon.com Song ID: 222909670,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:01 Let Go.mp3
Catapult,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,12258878,367,1,1,2,12,2011,14/01/2014 16:42,18/06/2014 14:54,260,44100,,MPEG audio file,,Amazon.com Song ID: 222909671,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:02 Catapult.mp3
Song For Lisa,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,8572063,244,1,1,3,12,2011,14/01/2014 16:42,18/06/2014 14:54,270,44100,,MPEG audio file,,Amazon.com Song ID: 222909672,1,21/08/2014 14:39,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:03 Song For Lisa.mp3
Tomorrow Man,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,7794730,227,1,1,4,12,2011,14/01/2014 16:42,18/06/2014 14:54,262,44100,,MPEG audio file,,Amazon.com Song ID: 222909673,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:04 Tomorrow Man.mp3
Take Forever,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,12137013,353,1,1,5,12,2011,14/01/2014 16:42,18/06/2014 14:54,267,44100,,MPEG audio file,,Amazon.com Song ID: 222909674,22,27/05/2015 22:31,2,28/04/2015 17:38,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:05 Take Forever.mp3
Fight The Night,The Japanese Popstars,Morgan Kibby,Controlling Your Allegiance,,Dance & DJ,10477513,335,1,1,6,12,2011,14/01/2014 16:42,18/06/2014 14:54,242,44100,,MPEG audio file,,Amazon.com Song ID: 222909675,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:06 Fight The Night.mp3
Our Building Block,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,11916754,348,1,1,7,12,2011,14/01/2014 16:42,18/06/2014 14:54,266,44100,,MPEG audio file,,Amazon.com Song ID: 222909676,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:07 Our Building Block.mp3
Destroy,The Japanese Popstars,Jon Spencer,Controlling Your Allegiance,,Dance & DJ,10613963,342,1,1,8,12,2011,14/01/2014 16:42,18/06/2014 14:54,240,44100,,MPEG audio file,,Amazon.com Song ID: 222909677,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:08 Destroy.mp3
Shells Of Silver,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,7153037,221,1,1,9,12,2011,14/01/2014 16:42,18/06/2014 14:54,246,44100,,MPEG audio file,,Amazon.com Song ID: 222909678,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:09 Shells Of Silver.mp3
Without Sound,The Japanese Popstars,Gary Curran,Controlling Your Allegiance,,Dance & DJ,10210840,308,1,1,10,12,2011,14/01/2014 16:42,18/06/2014 14:54,256,44100,,MPEG audio file,,Amazon.com Song ID: 222909679,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:10 Without Sound.mp3
Falcon Punch,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,10576502,336,1,1,11,12,2011,14/01/2014 16:42,18/06/2014 14:54,244,44100,,MPEG audio file,,Amazon.com Song ID: 222909680,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:11 Falcon Punch.mp3
Joshua,The Japanese Popstars,Declan McGlaughlin,Controlling Your Allegiance,,Dance & DJ,12732346,416,1,1,12,12,2011,14/01/2014 16:42,18/06/2014 14:54,238,44100,,MPEG audio file,,Amazon.com Song ID: 222909681,1,23/08/2014 22:10,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Japanese Popstars:Controlling Your Allegiance:12 Joshua.mp3
Somebody to Love,Jefferson Airplane,Darby Slick,Jefferson Airplane Loves You,,Rock,6433328,178,1,3,7,20,1992,02/07/2014 12:43,09/01/2009 19:21,256,44100,,Purchased AAC audio file,,,29,05/06/2015 11:30,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Jefferson Airplane:Jefferson Airplane Loves You:1-07 Somebody to Love.m4a
White Rabbit,Jefferson Airplane,,,,,2460944,153,,,,,,03/08/2014 22:09,03/08/2014 22:10,128,44100,,MPEG audio file,,,8,06/02/2015 14:52,1,23/08/2014 00:02,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Jefferson Airplane:Unknown Album:White Rabbit.mp3
Smells Like Teen Spirit (Nirvana Remix),Jells Mayhem,,Velvet Trash Remixes,,,12168973,301,,,,,,27/10/2013 08:25,24/07/2014 18:24,320,44100,,MPEG audio file,,,32,06/04/2015 00:29,2,14/02/2015 12:07,100,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Jells Mayhem:Velvet Trash Remixes:Smells Like Teen Spirit (Nirvana Remix).mp3
International Bright Young Thing,Jesus Jones,,,,Rock/Pop,3107279,192,,,,,,03/08/2014 22:09,03/08/2014 22:10,128,44100,,MPEG audio file,,,8,06/02/2015 11:12,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Jesus Jones:Unknown Album:International Bright Young Thing.mp3
Purple Haze,Jimi Hendrix,,Are You Experienced,,Other,2733998,170,,,,,1967,03/08/2014 22:09,03/08/2014 22:10,128,44100,,MPEG audio file,,,6,24/05/2015 00:10,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Jimi Hendrix:Are You Experienced:Purple Haze.mp3
Murderers,John Frusciante,John Frusciante,To Record Only Water For 10 Days,,Rock,2592768,161,,,10,,2001,01/08/2014 21:02,01/08/2014 22:11,128,44100,,MPEG audio file,,,7,14/05/2015 23:31,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:John Frusciante:To Record Only Water For 10 Days:10 Murderers.mp3
Man in Black ,Johnny Cash,,,,Blues,2760704,172,,,,,,01/08/2014 21:02,01/08/2014 22:11,128,44100,,MPEG audio file,,,9,14/05/2015 23:34,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Johnny Cash:Unknown Album:Man in Black.mp3
Get Dirty (Jason Derulo ft. 2 Chainz vs. Daft Punk),Joseph Ferri,,,,,2598399,161,,,,,,13/06/2014 18:57,18/06/2014 15:06,128,44100,,MPEG audio file,,,1,29/12/2014 21:13,1,14/05/2015 23:34,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Joseph Ferri:Unknown Album:Get Dirty (Jason Derulo ft. 2 Chainz vs. Daft Punk).mp3
Love Will Tear Us Apart,Joy Division,,Permanent,,Alternative & Punk,3834369,191,1,1,1,16,1995,01/08/2014 21:01,01/08/2014 22:11,160,44100,,MPEG audio file,,,6,29/12/2014 21:17,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Joy Division:Permanent:01 Love Will Tear Us Apart.mp3
Transmission,Joy Division,,Permanent,,Alternative & Punk,4294636,214,1,1,2,16,1995,03/08/2014 22:09,03/08/2014 22:10,160,44100,,MPEG audio file,,,50,06/06/2015 11:06,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Joy Division:Permanent:02 Transmission.mp3
Heart And Soul,Joy Division,,Permanent,,Alternative & Punk,6977936,348,1,1,8,16,1995,03/08/2014 22:09,03/08/2014 22:10,160,44100,,MPEG audio file,,,3,16/09/2014 13:22,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Joy Division:Permanent:08 Heart And Soul.mp3
Dead Souls,Joy Division,,Permanent,,Alternative & Punk,5882357,294,1,1,12,16,1995,03/08/2014 22:09,03/08/2014 22:10,160,44100,,MPEG audio file,,,4,09/09/2014 14:40,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Joy Division:Permanent:12 Dead Souls.mp3
Love Will Tear Us Apart (Permanent Mix),Joy Division,,Permanent,,Alternative & Punk,4362060,217,1,1,16,16,1995,01/08/2014 21:02,01/08/2014 22:11,160,44100,,MPEG audio file,,,1,03/08/2014 00:00,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Joy Division:Permanent:16 Love Will Tear Us Apart (Permanent Mix).mp3
And That Was the Way,kaito,Hiroshi Watanabe,Trust,,Electronic,13991622,406,1,1,1,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
The Breath of Spring,kaito,Hiroshi Watanabe,Trust,,Electronic,17872483,529,1,1,2,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
Rainbow Circles,kaito,Hiroshi Watanabe,Trust,,Electronic,15108591,443,1,1,3,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
Nothing Could Be More Peaceful,kaito,Hiroshi Watanabe,Trust,,Electronic,17540245,518,1,1,4,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
To Good to Be True,kaito,Hiroshi Watanabe,Trust,,Electronic,14469408,431,1,1,5,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
Trust,kaito,Hiroshi Watanabe,Trust,,Electronic,19640584,571,1,1,6,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
We Are Living Here,kaito,Hiroshi Watanabe,Trust,,Electronic,14070572,424,1,1,7,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
It Happens Suddenly,kaito,Hiroshi Watanabe,Trust,,Electronic,14405427,425,1,1,8,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
Reach for Your Mind,kaito,Hiroshi Watanabe,Trust,,Electronic,26091994,779,1,1,9,9,2009,07/01/2015 03:45,02/04/2010 10:43,256,44100,,Purchased AAC audio file,,,,,,,
Wuthering Heights (New Vocal),Kate Bush,,The Whole Story,,Rock,6259050,298,,,1,,,03/08/2014 22:09,03/08/2014 22:10,167,44100,,MPEG audio file,,,5,07/09/2014 00:50,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Kate Bush:The Whole Story:01 Wuthering Heights (New Vocal).mp3
Running Up The Hill,Kate Bush,,The Whole Story,,rock,4796416,299,,,7,,,03/08/2014 22:09,03/08/2014 22:10,128,44100,,MPEG audio file,,,51,06/06/2015 11:11,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Kate Bush:The Whole Story:07 Running Up The Hill.mp3
Since U Been Gone (Earworm Remix),Kelly Clarkson,,MP3ify.com,,,10094905,315,,,,,,01/08/2014 21:02,01/08/2014 22:11,256,44100,,MPEG audio file,,,7,28/05/2015 00:20,1,04/09/2014 03:11,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Kelly Clarkson:MP3ify.com:Since U Been Gone (Earworm Remix).mp3
The Bouncer (Housequake Mix),Kicks Like a Mule,Richard Russell & Nick Halkes,The First Chapters,,Dance,12562862,364,1,1,4,11,2008,06/01/2015 19:45,01/07/2009 01:15,256,44100,,Purchased AAC audio file,,,,,,,
Time For Our Little Talks (Imagine Dragons vs. Of Monsters and Men),Kill_mR_DJ,,Best of Bootie 2013,,Mashup,11597261,243,,,17,22,2013,24/12/2013 02:25,18/06/2014 15:06,320,44100,,MPEG audio file,,BootieMashup.com,98,06/06/2015 18:50,7,02/12/2014 22:05,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Compilations:Best of Bootie 2013:17 Time For Our Little Talks (Imagine Dragons vs. Of Monsters and Men).mp3
Chasing Charm (The Smiths vs. Snow Patrol),Kill_mR_DJ,,,,Mashup,8861623,270,,,,,2014,01/06/2014 04:29,18/06/2014 15:06,256,44100,,MPEG audio file,,Sources:   Snow Patrol - Chasing Cars /   The Smiths - This Charming Man /     No copyright infringement intended. Promo use only!,1,19/06/2014 17:32,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Kill_mR_DJ:Unknown Album:Chasing Charm (The Smiths vs. Snow Patrol).mp3
Radioactive,Kings of Leon,,Radioactive - Single,,Alternative,47379099,206,1,1,1,2,2010,06/01/2015 19:45,03/01/2011 11:16,,,,Purchased MPEG-4 video file,,,,,,,
Arizona,Kings of Leon,Caleb Followill  Jared Followill  Matthew Followill & Nathan Followill,Radioactive - Single,,Alternative,11020153,290,1,1,2,2,2010,06/01/2015 19:45,03/01/2011 11:16,256,44100,,Purchased AAC audio file,,,,,,,
Waterloo Sunset,The Kinks,Davies,Waterloo Sunset / Act Nice and Gentle (40th Anniversary Reissue) - Single,,Rock,2667657,198,1,1,1,2,2007,02/07/2014 12:43,11/08/2007 21:47,128,44100,,Purchased AAC audio file,,,14,05/06/2015 11:33,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kinks:Waterloo Sunset _ Act Nice and Gentle (40th Anniversary Reissue) - Single:01 Waterloo Sunset.m4p
Days,Kirsty MacColl,,The Very Best of New Woman,,Pop,2992930,177,1,2,14,20,2006,07/01/2015 03:45,04/12/2006 20:27,128,44100,,Purchased AAC audio file,,,,,,,
Walking Down Madison,Kirsty Maccoll,,,,New Wave,4417774,276,,,,,,01/08/2014 21:02,01/08/2014 22:11,128,44100,,MPEG audio file,,,6,11/09/2014 16:41,1,06/09/2014 01:44,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Kirsty Maccoll:Unknown Album:Walking Down Madison.mp3
Jump You Fucker (Cee Lo Green vs. Van Halen),The Kleptones,,Best of Bootie 2010,,Mashup,8055994,233,,,15,23,2010,14/01/2014 16:46,18/06/2014 14:54,272,44100,,MPEG audio file,,Visit club Bootie! BootieMashup.com,23,01/06/2015 11:48,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Compilations:Best of Bootie 2010:15 Jump You Fucker (Cee Lo Green vs. Van Halen).mp3
Stay,The Kleptones,,Downtime,,Acid Punk,11606144,289,,,4,,2010,14/01/2014 16:42,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Downtime:04 Stay.mp3
Untired,The Kleptones,,Downtime,,Acid Punk,14579840,363,,,5,,2010,14/01/2014 16:42,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Downtime:05 Untired.mp3
Hammer,The Kleptones,,Downtime,,Acid Punk,14424192,359,,,6,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Downtime:06 Hammer.mp3
Unbroken,The Kleptones,,Downtime,,Acid Punk,5423232,134,,,8,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Downtime:08 Unbroken.mp3
Killing Jah,The Kleptones,,Downtime,,Acid Punk,15845504,395,,,13,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Downtime:13 Killing Jah.mp3
Live'r Than You'll Ever Be - Bestival 2007,The Kleptones,,Live'r Than You'll Ever Be - Bestival 2007,,,104526492,3730,,,1,,2007,14/01/2014 16:43,18/06/2014 14:54,224,44100,,MPEG audio file,,www.kleptones.com,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Live'r Than You'll Ever Be - Bestival 2007:01 Live'r Than You'll Ever Be - Bestival 2007.mp3
Surf Mountain,The Kleptones,,Shits & Giggles,,Acid Punk,10162176,253,,,1,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:01 Surf Mountain.mp3
Sick Mouth,The Kleptones,,Shits & Giggles,,Acid Punk,9404416,234,,,2,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:02 Sick Mouth.mp3
Gimme Gimme,The Kleptones,,Shits & Giggles,,Acid Punk,10819584,269,,,3,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:03 Gimme Gimme.mp3
Saturday White,The Kleptones,,Shits & Giggles,,Acid Punk,11759616,293,,,5,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:05 Saturday White.mp3
Kool Hunting,The Kleptones,,Shits & Giggles,,Acid Punk,8679424,216,,,6,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,1,31/08/2014 13:20,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:06 Kool Hunting.mp3
Rocksteady Clash,The Kleptones,,Shits & Giggles,,Acid Punk,7616512,189,,,8,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:08 Rocksteady Clash.mp3
Dubby Monks,The Kleptones,,Shits & Giggles,,Acid Punk,9080837,226,,,9,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:09 Dubby Monks.mp3
Dub It Away,The Kleptones,,Shits & Giggles,,Acid Punk,10559616,263,,,10,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:10 Dub It Away.mp3
Kill,The Kleptones,,Shits & Giggles,,Acid Punk,7676032,191,,,11,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:11 Kill.mp3
Smash,The Kleptones,,Shits & Giggles,,Acid Punk,8939648,222,,,12,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:12 Smash.mp3
Psycho Dreams,The Kleptones,,Shits & Giggles,,Acid Punk,10068096,251,,,13,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:13 Psycho Dreams.mp3
Lung Cancer,The Kleptones,,Shits & Giggles,,Acid Punk,12066944,301,,,15,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:15 Lung Cancer.mp3
Lost In The Ballroom,The Kleptones,,Shits & Giggles,,Acid Punk,10600576,264,,,16,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:16 Lost In The Ballroom.mp3
Heydrum,The Kleptones,,Shits & Giggles,,Acid Punk,9201792,229,,,17,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:17 Heydrum.mp3
Hit Me With Your Numbers,The Kleptones,,Shits & Giggles,,Acid Punk,7231616,180,,,18,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:18 Hit Me With Your Numbers.mp3
Lazy Dancer,The Kleptones,,Shits & Giggles,,Acid Punk,9433216,235,,,19,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:19 Lazy Dancer.mp3
Unwanted Whisper,The Kleptones,,Shits & Giggles,,Acid Punk,11120768,277,,,20,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Shits & Giggles:20 Unwanted Whisper.mp3
Voodoo Sabotage,The Kleptones,,Uptime,,Acid Punk,10924160,272,,,2,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,28,01/06/2015 15:37,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:02 Voodoo Sabotage.mp3
Welcome Back,The Kleptones,,Uptime,,Acid Punk,12222592,304,,,3,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:03 Welcome Back.mp3
Hella Touch,The Kleptones,,Uptime,,Acid Punk,10924160,272,,,4,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:04 Hella Touch.mp3
MKY Da HVN,The Kleptones,,Uptime,,Acid Punk,11835520,294,,,8,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:08 MKY Da HVN.mp3
The Highest Kite,The Kleptones,,Uptime,,Acid Punk,9775232,243,,,13,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:13 The Highest Kite.mp3
Nothing Beats A Large,The Kleptones,,Uptime,,Acid Punk,7751808,192,,,15,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:15 Nothing Beats A Large.mp3
This Song Smells,The Kleptones,,Uptime,,Acid Punk,10420352,259,,,17,,2010,14/01/2014 16:43,18/06/2014 14:54,320,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:The Kleptones:Uptime:17 This Song Smells.mp3
Last train to trancentral,KLF,,The White Room,,Pop,4446208,222,,,,,,03/08/2014 22:09,03/08/2014 22:10,160,44100,,MPEG audio file,,,11,28/03/2015 14:41,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:KLF:The White Room:Last train to trancentral.mp3
What Time is Love,KLF,,,,,5085184,317,,,,,,03/08/2014 22:09,03/08/2014 22:10,128,44100,,MPEG audio file,,,38,05/06/2015 13:02,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:KLF:Unknown Album:What Time is Love.mp3
